archivo,d_ij,d_t,ratio
input/xl_5.csv,5.3,4.16819,1.27153
input/xl_5.csv,0.2,0.997791,0.200443
input/xl_5.csv,1.2,6.19596,0.193675
input/xl_5.csv,0.4,1.60934,0.248549
input/xl_5.csv,1.4,3.70148,0.378227
input/xl_5.csv,1.6,2.80025,0.571377
input/xl_5.csv,1.1,2.41401,0.455673
input/xl_5.csv,1.3,3.37961,0.384659
input/xl_5.csv,13.9,9.97791,1.39308
input/xl_5.csv,4.8,4.1521,1.15604
input/xl_5.csv,0.3,1.20701,0.248549
input/xl_5.csv,0.4,1.43231,0.279269
input/xl_5.csv,0.3,2.89681,0.103562
input/xl_5.csv,7.7,4.31303,1.78529
input/xl_5.csv,0.2,1.12654,0.177535
input/xl_5.csv,4.4,7.00063,0.628515
input/xl_5.csv,11.2,9.84916,1.13715
input/xl_5.csv,0.6,2.25308,0.266303
input/xl_5.csv,1.3,2.80025,0.464244
input/xl_5.csv,0.2,2.41401,0.0828497
input/xl_5.csv,0.2,2.46229,0.0812252
input/xl_5.csv,8.8,4.50615,1.95289
input/xl_5.csv,0.5,3.05775,0.163519
input/xl_5.csv,2.5,2.39792,1.04257
input/xl_5.csv,0.2,1.65762,0.120655
input/xl_5.csv,0.8,1.62543,0.492176
input/xl_5.csv,2.5,4.49006,0.556786
input/xl_5.csv,1.1,2.89681,0.379728
input/xl_5.csv,0.8,3.6532,0.218986
input/xl_5.csv,0.2,1.91511,0.104432
input/xl_5.csv,7.5,5.32692,1.40794
input/xl_5.csv,7.1,7.40296,0.959075
input/xl_5.csv,5.4,5.14989,1.04857
input/xl_5.csv,0.3,1.2231,0.245279
input/xl_5.csv,0.3,2.75197,0.109013
input/xl_5.csv,2.7,3.44399,0.783975
input/xl_5.csv,0.4,1.52887,0.261631
input/xl_5.csv,5.9,4.44178,1.3283
input/xl_5.csv,6.9,13.8403,0.498543
input/xl_5.csv,0.4,1.73809,0.230138
input/xl_5.csv,0.1,1.51278,0.0661035
input/xl_5.csv,10.5,7.25812,1.44665
input/xl_5.csv,1.4,1.93121,0.724935
input/xl_5.csv,0.2,0.965604,0.207124
input/xl_5.csv,0.1,0.643736,0.155343
input/xl_5.csv,16.9,13.6311,1.23981
input/xl_5.csv,0.1,1.43231,0.0698172
input/xl_5.csv,0.7,4.68318,0.149471
input/xl_5.csv,0.3,2.10824,0.142299
input/xl_5.csv,0.1,1.44841,0.0690414
input/xl_5.csv,0.4,1.41622,0.282442
input/xl_5.csv,1,1.77027,0.564884
input/xl_5.csv,2,2.09214,0.955958
input/xl_5.csv,8.6,13.0357,0.659729
input/xl_5.csv,0.1,0.90123,0.110959
input/xl_5.csv,8.6,23.3354,0.368538
input/xl_5.csv,0.1,2.25308,0.0443838
input/xl_5.csv,0.5,2.09214,0.23899
input/xl_5.csv,0.7,2.30136,0.304168
input/xl_5.csv,0.4,1.44841,0.276166
input/xl_5.csv,0.5,1.31966,0.378886
input/xl_5.csv,0.4,2.2048,0.181423
input/xl_5.csv,0.1,0.965604,0.103562
input/xl_5.csv,1.5,2.01167,0.745647
input/xl_5.csv,6.6,6.45345,1.02271
input/xl_5.csv,1.4,3.58883,0.390099
input/xl_5.csv,7.2,5.6166,1.28192
input/xl_5.csv,12.4,15.1278,0.819683
input/xl_5.csv,0.5,1.27138,0.393274
input/xl_5.csv,0.3,1.19091,0.251908
input/xl_5.csv,0.3,0.579362,0.517811
input/xl_5.csv,8.6,5.14989,1.66994
input/xl_5.csv,0.1,1.36794,0.0731027
input/xl_5.csv,0.4,0.643736,0.621373
input/xl_5.csv,2.6,2.41401,1.07705
input/xl_5.csv,0.2,0.949511,0.210635
input/xl_5.csv,0.4,2.31745,0.172604
input/xl_5.csv,0.7,2.55885,0.27356
input/xl_5.csv,0.1,0.321868,0.310686
input/xl_5.csv,0.3,0.643736,0.46603
input/xl_5.csv,0.2,2.84853,0.0702116
input/xl_5.csv,0.2,2.41401,0.0828497
input/xl_5.csv,0.4,2.26917,0.176276
input/xl_5.csv,6.2,3.99116,1.55343
input/xl_5.csv,4.4,3.70148,1.18871
input/xl_5.csv,1.6,2.26917,0.705104
input/xl_5.csv,0.6,3.21868,0.186412
input/xl_5.csv,22.8,28.3244,0.80496
input/xl_5.csv,0.3,0.965604,0.310686
input/xl_5.csv,2.5,3.15431,0.792567
input/xl_5.csv,0.2,1.91511,0.104432
input/xl_5.csv,7.6,5.66488,1.3416
input/xl_5.csv,1.6,2.88072,0.555417
input/xl_5.csv,14.4,11.2171,1.28375
input/xl_5.csv,1.1,2.36573,0.464973
input/xl_5.csv,0.3,1.41622,0.211832
input/xl_5.csv,0.9,1.88293,0.477979
input/xl_5.csv,0.5,2.57494,0.194179
input/xl_5.csv,0.8,3.70148,0.21613
input/xl_5.csv,0.3,0.965604,0.310686
input/xl_5.csv,1.9,2.73588,0.694475
input/xl_5.csv,0.2,0.321868,0.621373
input/xl_5.csv,3.8,4.02335,0.944487
input/xl_5.csv,0.2,1.28747,0.155343
input/xl_5.csv,1.4,3.21868,0.434961
input/xl_5.csv,11.7,14.9347,0.783412
input/xl_5.csv,0.4,2.91291,0.13732
input/xl_5.csv,0.6,3.05775,0.196223
input/xl_5.csv,0.3,1.59325,0.188295
input/xl_5.csv,0.3,2.46229,0.121838
input/xl_5.csv,5.9,5.93846,0.993523
input/xl_5.csv,0.1,0.80467,0.124275
input/xl_5.csv,2.6,3.36352,0.773
input/xl_5.csv,0.8,3.04165,0.263015
input/xl_5.csv,1,2.73588,0.365513
input/xl_5.csv,13.2,22.1928,0.594788
input/xl_5.csv,0.2,2.10824,0.0948661
input/xl_5.csv,1,2.81635,0.35507
input/xl_5.csv,1.6,3.33133,0.480288
input/xl_5.csv,6.1,10.2193,0.596909
input/xl_5.csv,0.7,1.81855,0.384921
input/xl_5.csv,3.5,4.02335,0.869922
input/xl_5.csv,1.7,4.50615,0.377262
input/xl_5.csv,0.2,2.46229,0.0812252
input/xl_5.csv,0.3,2.51057,0.119495
input/xl_5.csv,1,2.73588,0.365513
input/xl_5.csv,0.1,1.97949,0.0505181
input/xl_5.csv,0.5,2.07605,0.240842
input/xl_5.csv,5.6,5.97065,0.937921
input/xl_5.csv,13.4,14.7737,0.907015
input/xl_5.csv,3.2,7.0811,0.451907
input/xl_5.csv,0.1,1.31966,0.0757772
input/xl_5.csv,4.7,9.0123,0.521509
input/xl_5.csv,0.3,2.57494,0.116507
input/xl_5.csv,0.2,1.14263,0.175035
input/xl_5.csv,0.1,1.44841,0.0690414
input/xl_5.csv,0.3,2.23698,0.134109
input/xl_5.csv,0.6,0.949511,0.631904
input/xl_5.csv,0.2,0.643736,0.310686
input/xl_5.csv,0.5,1.49669,0.334071
input/xl_5.csv,4.9,4.82802,1.01491
input/xl_5.csv,0.2,1.12654,0.177535
input/xl_5.csv,2.6,4.02335,0.646228
input/xl_5.csv,1.3,2.4462,0.531437
input/xl_5.csv,0.5,2.55885,0.1954
input/xl_5.csv,0.8,1.07826,0.741938
input/xl_5.csv,0.2,2.57494,0.0776716
input/xl_5.csv,0.3,1.06216,0.282442
input/xl_5.csv,0.2,1.44841,0.138083
input/xl_5.csv,0.2,0.80467,0.248549
input/xl_5.csv,15.2,17.5901,0.864123
input/xl_5.csv,3.1,4.82802,0.642085
input/xl_5.csv,0.2,1.19091,0.167939
input/xl_5.csv,1.5,2.30136,0.65179
input/xl_5.csv,3.1,4.57053,0.678259
input/xl_5.csv,3.7,4.02335,0.919632
input/xl_5.csv,15.7,15.8681,0.989407
input/xl_5.csv,0.4,3.21868,0.124275
input/xl_5.csv,6.2,4.79583,1.29279
input/xl_5.csv,9.3,7.27422,1.27849
input/xl_5.csv,0.3,1.60934,0.186412
input/xl_5.csv,0.4,1.93121,0.207124
input/xl_5.csv,7,4.50615,1.55343
input/xl_5.csv,8.2,9.91353,0.827152
input/xl_5.csv,5.5,6.21205,0.885376
input/xl_5.csv,0.7,2.04386,0.342489
input/xl_5.csv,0.5,1.60934,0.310686
input/xl_5.csv,0.2,0.112654,1.77535
input/xl_5.csv,0.6,2.12433,0.282442
input/xl_5.csv,3.4,4.11991,0.825261
input/xl_5.csv,7.1,5.79362,1.22549
input/xl_5.csv,0.2,2.55885,0.0781601
input/xl_5.csv,0.6,1.96339,0.305593
input/xl_5.csv,0.6,3.05775,0.196223
input/xl_5.csv,0.3,1.44841,0.207124
input/xl_5.csv,0.3,0.80467,0.372824
input/xl_5.csv,0.5,1.62543,0.30761
input/xl_5.csv,20,20,1
input/xl_5.csv,0.6,1.77027,0.338931
input/xl_5.csv,3.4,6.27643,0.54171
input/xl_5.csv,4,4.98895,0.801771
input/xl_5.csv,2.1,2.07605,1.01154
input/xl_5.csv,6.7,6.95235,0.963703
input/xl_5.csv,0.4,2.57494,0.155343
input/xl_5.csv,7.7,3.94288,1.95289
input/xl_5.csv,0.8,1.96339,0.407458
input/xl_5.csv,1.2,1.77027,0.677861
input/xl_5.csv,4.5,4.50615,0.998635
input/xl_5.csv,0.1,1.25529,0.0796632
input/xl_5.csv,0.2,1.85074,0.108065
input/xl_5.csv,0.1,1.93121,0.0517811
input/xl_5.csv,0.3,0.772483,0.388358
input/xl_5.csv,1,3.1704,0.315418
input/xl_5.csv,7.1,6.32471,1.12258
input/xl_5.csv,0.7,1.99558,0.350775
input/xl_5.csv,0.3,1.38403,0.216758
input/xl_5.csv,0.1,1.28747,0.0776716
input/xl_5.csv,0.3,0.321868,0.932059
input/xl_5.csv,0.2,1.7059,0.11724
input/xl_5.csv,0.6,2.99337,0.200443
input/xl_5.csv,0.8,2.41401,0.331399
input/xl_5.csv,5.5,4.98895,1.10244
input/xl_5.csv,0.1,0.90123,0.110959
input/xl_5.csv,5.1,25.4437,0.200443
input/xl_5.csv,3.6,3.84632,0.935959
input/xl_5.csv,1.3,2.57494,0.504865
input/xl_5.csv,2.1,2.78416,0.754267
input/xl_5.csv,2.6,2.89681,0.897538
input/xl_5.csv,0.3,0.675923,0.443838
input/xl_5.csv,0.7,1.60934,0.434961
input/xl_5.csv,0.2,0.80467,0.248549
input/xl_5.csv,0.3,2.30136,0.130358
input/xl_5.csv,14.5,13.5185,1.07261
input/xl_5.csv,0.7,3.54055,0.19771
input/xl_5.csv,0.3,2.10824,0.142299
input/xl_5.csv,0.2,0.869044,0.230138
input/xl_5.csv,0.6,1.07826,0.556453
input/xl_5.csv,0.1,2.10824,0.047433
input/xl_5.csv,0.5,1.93121,0.258905
input/xl_5.csv,0.6,2.25308,0.266303
input/xl_5.csv,0.4,2.26917,0.176276
input/xl_5.csv,0.1,1.93121,0.0517811
input/xl_5.csv,0.7,0.80467,0.869922
input/xl_5.csv,2.1,3.8946,0.539208
input/xl_5.csv,0.2,0.933417,0.214266
input/xl_5.csv,7.7,6.90407,1.11528
input/xl_5.csv,0.4,0.80467,0.497098
input/xl_5.csv,0.7,1.49669,0.4677
input/xl_5.csv,9.4,8.36857,1.12325
input/xl_5.csv,0.8,3.99116,0.200443
input/xl_5.csv,0.3,0.997791,0.300664
input/xl_5.csv,0.7,1.59325,0.439354
input/xl_5.csv,7.8,5.79362,1.34631
input/xl_5.csv,7.7,5.63269,1.36702
input/xl_5.csv,0.8,2.47838,0.322791
input/xl_5.csv,7.4,4.18428,1.76852
input/xl_5.csv,1.4,4.66709,0.299973
input/xl_5.csv,0.1,1.99558,0.0501107
input/xl_5.csv,19.8,24.977,0.792731
input/xl_5.csv,0.1,3.60492,0.0277399
input/xl_5.csv,0.2,0.997791,0.200443
input/xl_5.csv,0.3,2.54276,0.117982
input/xl_5.csv,11.6,7.78921,1.48924
input/xl_5.csv,5.3,3.71758,1.42566
input/xl_5.csv,3.1,7.5639,0.409842
input/xl_5.csv,5.6,5.68097,0.985747
input/xl_5.csv,3.6,3.4118,1.05516
input/xl_5.csv,0.3,1.44841,0.207124
input/xl_5.csv,0.4,1.49669,0.267257
input/xl_5.csv,0.2,2.41401,0.0828497
input/xl_5.csv,0.6,2.78416,0.215505
input/xl_5.csv,15.5,13.792,1.12384
input/xl_5.csv,5.7,4.50615,1.26494
input/xl_5.csv,1.9,5.10161,0.372432
input/xl_5.csv,3.7,3.70148,0.9996
input/xl_5.csv,14.6,21.887,0.667062
input/xl_5.csv,1.1,2.96119,0.371473
input/xl_5.csv,0.3,0.965604,0.310686
input/xl_5.csv,0.2,3.21868,0.0621373
input/xl_5.csv,1.2,1.2231,0.981115
input/xl_5.csv,0.3,1.91511,0.156649
input/xl_5.csv,0.2,1.44841,0.138083
input/xl_5.csv,5.8,7.43515,0.780078
input/xl_5.csv,0.5,5.21426,0.0958909
input/xl_5.csv,2.7,3.37961,0.798908
input/xl_5.csv,3.4,3.37961,1.00603
input/xl_5.csv,0.3,1.33575,0.224593
input/xl_5.csv,10,8.15935,1.22559
input/xl_5.csv,0.1,1.23919,0.0806978
input/xl_5.csv,6.7,6.61439,1.01294
input/xl_5.csv,2.4,3.68539,0.65122
input/xl_5.csv,7.8,14.2427,0.547651
input/xl_5.csv,11.2,7.49952,1.49343
input/xl_5.csv,7.1,4.10382,1.7301
input/xl_5.csv,0.6,5.27864,0.113666
input/xl_5.csv,0.3,0.965604,0.310686
input/xl_5.csv,0.3,0.90123,0.332878
input/xl_5.csv,2.3,3.4118,0.674131
input/xl_5.csv,0.3,1.93121,0.155343
input/xl_5.csv,0.6,1.7059,0.35172
input/xl_5.csv,2.8,4.05554,0.690414
input/xl_5.csv,2,5.79362,0.345207
input/xl_5.csv,0.2,0.321868,0.621373
input/xl_5.csv,4.8,4.66709,1.02848
input/xl_5.csv,0.1,1.48059,0.0675405
input/xl_5.csv,0.3,0.997791,0.300664
input/xl_5.csv,4.9,11.024,0.444486
input/xl_5.csv,1.3,1.83465,0.708583
input/xl_5.csv,0.7,2.07605,0.337179
input/xl_5.csv,11,7.62827,1.442
input/xl_5.csv,0.3,2.23698,0.134109
input/xl_5.csv,4.3,6.43736,0.667976
input/xl_5.csv,0.3,2.41401,0.124275
input/xl_5.csv,17.6,15.7715,1.11593
input/xl_5.csv,0.1,1.09435,0.0913783
input/xl_5.csv,0.1,1.44841,0.0690414
input/xl_5.csv,0.1,1.4645,0.0682827
input/xl_5.csv,0.1,1.67371,0.0597474
input/xl_5.csv,11,12.3919,0.887675
input/xl_5.csv,0.2,1.36794,0.146205
input/xl_5.csv,1.4,2.2048,0.634979
input/xl_5.csv,1,2.97728,0.335877
input/xl_5.csv,0.5,2.09214,0.23899
input/xl_5.csv,0.2,2.01167,0.0994196
input/xl_5.csv,9.1,6.88798,1.32114
input/xl_5.csv,0.2,1.56106,0.128118
input/xl_5.csv,0.3,2.25308,0.133151
input/xl_5.csv,0.2,1.91511,0.104432
input/xl_5.csv,0.1,1.12654,0.0887675
input/xl_5.csv,2.7,2.49448,1.08239
input/xl_5.csv,0.2,0.965604,0.207124
input/xl_5.csv,2.4,3.87851,0.618794
input/xl_5.csv,3.2,3.50836,0.912107
input/xl_5.csv,0.2,2.14042,0.0934395
input/xl_5.csv,10.7,11.3941,0.93908
input/xl_5.csv,11.7,11.7,1
input/xl_5.csv,1.2,2.81635,0.426084
input/xl_5.csv,0.1,1.44841,0.0690414
input/xl_5.csv,20.3,26.1357,0.776716
input/xl_5.csv,0.4,2.57494,0.155343
input/xl_5.csv,0.1,1.75418,0.0570067
input/xl_6.csv,2.7,3.05775,0.883003
input/xl_6.csv,0.6,1.86683,0.3214
input/xl_6.csv,9.7,5.21426,1.86028
input/xl_6.csv,1.1,1.91511,0.574378
input/xl_6.csv,2.7,3.70148,0.729438
input/xl_6.csv,0.4,1.2231,0.327038
input/xl_6.csv,1.2,1.89902,0.631904
input/xl_6.csv,0.4,1.93121,0.207124
input/xl_6.csv,0.1,1.07826,0.0927422
input/xl_6.csv,0.9,2.54276,0.353946
input/xl_6.csv,1.4,3.08993,0.453084
input/xl_6.csv,5.8,5.40738,1.07261
input/xl_6.csv,0.4,1.77027,0.225954
input/xl_6.csv,0.5,1.11044,0.45027
input/xl_6.csv,0.2,2.4462,0.0817596
input/xl_6.csv,16.3,13.615,1.19721
input/xl_6.csv,1.6,2.25308,0.71014
input/xl_6.csv,0.2,1.23919,0.161396
input/xl_6.csv,0.1,0.70811,0.141221
input/xl_6.csv,2.6,2.57494,1.00973
input/xl_6.csv,20.4,27.1978,0.750059
input/xl_6.csv,0.6,1.93121,0.310686
input/xl_6.csv,4.7,3.94288,1.19202
input/xl_6.csv,0.2,2.28526,0.0875173
input/xl_6.csv,0.2,1.86683,0.107133
input/xl_6.csv,0.2,1.56106,0.128118
input/xl_6.csv,2.3,3.58883,0.640878
input/xl_6.csv,0.3,1.23919,0.242093
input/xl_6.csv,2.5,2.46229,1.01531
input/xl_6.csv,18.7,16.8981,1.10664
input/xl_6.csv,0.1,1.04607,0.0955958
input/xl_6.csv,4.3,4.89239,0.878915
input/xl_6.csv,17.6,13.9852,1.25848
input/xl_6.csv,0.6,1.62543,0.369132
input/xl_6.csv,0.5,1.59325,0.313825
input/xl_6.csv,6.7,5.79362,1.15644
input/xl_6.csv,2.6,3.21868,0.807785
input/xl_6.csv,0.5,1.93121,0.258905
input/xl_6.csv,9.6,7.40296,1.29678
input/xl_6.csv,1.3,2.39792,0.542137
input/xl_6.csv,0.1,1.28747,0.0776716
input/xl_6.csv,7.1,6.32471,1.12258
input/xl_6.csv,0.2,1.52887,0.130815
input/xl_6.csv,0.3,0.997791,0.300664
input/xl_6.csv,0.6,2.54276,0.235964
input/xl_6.csv,0.6,1.93121,0.310686
input/xl_6.csv,3.1,4.47397,0.692898
input/xl_6.csv,0.4,2.89681,0.138083
input/xl_6.csv,0.2,1.43231,0.139634
input/xl_6.csv,0.2,1.80246,0.110959
input/xl_6.csv,2.4,3.05775,0.784892
input/xl_6.csv,0.7,1.77027,0.395419
input/xl_6.csv,4.7,3.12212,1.50539
input/xl_6.csv,3,2.62322,1.14363
input/xl_6.csv,8.5,4.66709,1.82126
input/xl_6.csv,1.4,1.9473,0.718944
input/xl_6.csv,2.3,2.89681,0.793976
input/xl_6.csv,0.3,2.09214,0.143394
input/xl_6.csv,0.5,2.41401,0.207124
input/xl_6.csv,14,7.37078,1.89939
input/xl_6.csv,0.9,1.72199,0.52265
input/xl_6.csv,0.5,0.965604,0.517811
input/xl_6.csv,0.4,1.36794,0.292411
input/xl_6.csv,0.2,1.60934,0.124275
input/xl_6.csv,13.1,13.6794,0.957645
input/xl_6.csv,3.4,2.96119,1.14819
input/xl_6.csv,2.2,3.37961,0.650962
input/xl_6.csv,6.3,5.79362,1.0874
input/xl_6.csv,0.4,1.43231,0.279269
input/xl_6.csv,14.8,9.97791,1.48328
input/xl_6.csv,0.1,0.482802,0.207124
input/xl_6.csv,0.1,2.57494,0.0388358
input/xl_6.csv,4.6,6.43736,0.714579
input/xl_6.csv,0.1,1.11044,0.090054
input/xl_6.csv,13.8,7.64436,1.80525
input/xl_6.csv,0.3,4.69927,0.0638397
input/xl_6.csv,0.2,1.14263,0.175035
input/xl_6.csv,0.5,2.23698,0.223515
input/xl_6.csv,8.6,8.69044,0.989594
input/xl_6.csv,0.9,1.43231,0.628354
input/xl_6.csv,0.5,1.59325,0.313825
input/xl_6.csv,0.5,0.820763,0.609189
input/xl_6.csv,0.8,1.43231,0.558537
input/xl_6.csv,0.2,1.77027,0.112977
input/xl_6.csv,0.1,0.482802,0.207124
input/xl_6.csv,8,11.5872,0.690414
input/xl_6.csv,0.3,1.07826,0.278227
input/xl_6.csv,5.7,4.79583,1.18853
input/xl_6.csv,0.1,0.643736,0.155343
input/xl_6.csv,16.2,9.97791,1.62359
input/xl_6.csv,0.1,1.41622,0.0706105
input/xl_6.csv,0.2,1.77027,0.112977
input/xl_6.csv,2.4,2.57494,0.932059
input/xl_6.csv,1.5,2.47838,0.605233
input/xl_6.csv,1.6,3.18649,0.502119
input/xl_6.csv,3.5,3.25087,1.07664
input/xl_6.csv,5.3,6.43736,0.823319
input/xl_6.csv,0.3,1.44841,0.207124
input/xl_6.csv,0.1,1.59325,0.0627649
input/xl_6.csv,0.3,0.820763,0.365513
input/xl_6.csv,6.7,5.52004,1.21376
input/xl_6.csv,0.2,0.80467,0.248549
input/xl_6.csv,5.1,4.1521,1.22829
input/xl_6.csv,3.6,3.23477,1.11291
input/xl_6.csv,1.5,2.76806,0.541895
input/xl_6.csv,23.4,23.4,1
input/xl_6.csv,2.1,2.929,0.716969
input/xl_6.csv,9,9.28589,0.969212
input/xl_6.csv,12.4,7.43515,1.66775
input/xl_6.csv,0.7,2.25308,0.310686
input/xl_6.csv,0.1,1.33575,0.0748642
input/xl_6.csv,0.9,1.97949,0.454663
input/xl_6.csv,0.5,2.46229,0.203063
input/xl_6.csv,0.4,1.48059,0.270162
input/xl_6.csv,0.5,1.91511,0.261081
input/xl_6.csv,3.7,2.62322,1.41048
input/xl_6.csv,1.1,2.6715,0.411753
input/xl_6.csv,1.7,2.89681,0.586852
input/xl_6.csv,1.1,2.59104,0.42454
input/xl_6.csv,0.2,1.77027,0.112977
input/xl_6.csv,0.6,1.77027,0.338931
input/xl_6.csv,6.6,3.6532,1.80663
input/xl_6.csv,1.9,2.73588,0.694475
input/xl_6.csv,1.8,2.76806,0.650274
input/xl_6.csv,1.7,3.86242,0.440139
input/xl_6.csv,0.2,1.04607,0.191192
input/xl_6.csv,0.6,1.68981,0.35507
input/xl_6.csv,10.5,6.92016,1.51731
input/xl_6.csv,0.4,0.981697,0.407458
input/xl_6.csv,3.1,3.52445,0.879569
input/xl_6.csv,4.2,3.71758,1.12977
input/xl_6.csv,1.3,3.25087,0.399893
input/xl_6.csv,2.8,3.37961,0.828497
input/xl_6.csv,0.1,2.25308,0.0443838
input/xl_6.csv,0.2,2.09214,0.0955958
input/xl_6.csv,9.1,5.77753,1.57507
input/xl_6.csv,0.8,2.12433,0.37659
input/xl_6.csv,0.5,2.33354,0.214266
input/xl_6.csv,0.1,1.11044,0.090054
input/xl_6.csv,0.6,1.81855,0.329932
input/xl_6.csv,0.2,1.85074,0.108065
input/xl_6.csv,0.1,1.4645,0.0682827
input/xl_6.csv,11.6,16.8176,0.689753
input/xl_6.csv,0.5,2.47838,0.201744
input/xl_6.csv,10.2,6.42127,1.58847
input/xl_6.csv,5.4,4.69927,1.14911
input/xl_6.csv,14.6,17.059,0.855853
input/xl_6.csv,0.4,1.30357,0.306851
input/xl_6.csv,0.2,1.60934,0.124275
input/xl_6.csv,11.9,6.40517,1.85787
input/xl_6.csv,7.7,4.82802,1.59486
input/xl_6.csv,0.8,1.77027,0.451907
input/xl_6.csv,1.8,3.21868,0.559235
input/xl_6.csv,3.4,3.05775,1.11193
input/xl_6.csv,1,2.04386,0.48927
input/xl_6.csv,2.1,2.62322,0.800542
input/xl_6.csv,1.8,3.54055,0.508396
input/xl_6.csv,0.5,2.62322,0.190605
input/xl_6.csv,0.3,1.12654,0.266303
input/xl_6.csv,3.5,6.30861,0.554797
input/xl_6.csv,0.2,1.44841,0.138083
input/xl_6.csv,10.7,6.75923,1.58302
input/xl_6.csv,0.1,1.51278,0.0661035
input/xl_6.csv,0.1,1.60934,0.0621373
input/xl_6.csv,0.4,1.28747,0.310686
input/xl_6.csv,1.6,1.86683,0.857066
input/xl_6.csv,0.2,1.04607,0.191192
input/xl_6.csv,4.2,4.32912,0.970173
input/xl_6.csv,9.2,12.3275,0.746296
input/xl_6.csv,0.9,2.30136,0.391074
input/xl_6.csv,5,3.70148,1.35081
input/xl_6.csv,0.2,2.02777,0.0986306
input/xl_6.csv,0.3,2.09214,0.143394
input/xl_6.csv,14,7.62827,1.83528
input/xl_6.csv,0.3,1.40013,0.214266
input/xl_6.csv,4,3.21868,1.24275
input/xl_6.csv,2.9,4.98895,0.581284
input/xl_6.csv,0.3,1.31966,0.227331
input/xl_6.csv,15.6,16.6245,0.938375
input/xl_6.csv,0.5,2.41401,0.207124
input/xl_6.csv,12.4,10.0745,1.23083
input/xl_6.csv,5.1,4.29694,1.18689
input/xl_6.csv,0.4,1.80246,0.221919
input/xl_6.csv,2.7,4.05554,0.665757
input/xl_6.csv,3.9,2.73588,1.4255
input/xl_6.csv,1.8,2.26917,0.793242
input/xl_6.csv,12.4,6.67876,1.85663
input/xl_6.csv,4.7,3.33133,1.41085
input/xl_6.csv,9,5.89018,1.52797
input/xl_6.csv,0.3,2.73588,0.109654
input/xl_6.csv,1.8,1.96339,0.916779
input/xl_6.csv,0.6,0.498895,1.20266
input/xl_6.csv,8.1,7.24203,1.11847
input/xl_6.csv,0.4,0.75639,0.528828
input/xl_6.csv,1.3,2.52666,0.514512
input/xl_6.csv,2.4,3.54055,0.677861
input/xl_6.csv,0.4,3.02556,0.132207
input/xl_6.csv,1.2,2.15652,0.556453
input/xl_6.csv,0.2,1.12654,0.177535
input/xl_6.csv,0.6,1.28747,0.46603
input/xl_6.csv,0.8,2.09214,0.382383
input/xl_6.csv,0.1,0.354055,0.282442
input/xl_6.csv,0.4,0.85295,0.468961
input/xl_6.csv,0.4,3.1704,0.126167
input/xl_6.csv,1.7,2.04386,0.831759
input/xl_6.csv,2,1.97949,1.01036
input/xl_6.csv,11.7,15.9647,0.732869
input/xl_6.csv,1,3.34743,0.298737
input/xl_6.csv,3.1,3.79804,0.81621
input/xl_6.csv,3.3,4.82802,0.68351
input/xl_6.csv,0.5,2.09214,0.23899
input/xl_6.csv,6.6,4.86021,1.35797
input/xl_6.csv,4.7,5.63269,0.834415
input/xl_6.csv,16.9,9.89744,1.70751
input/xl_6.csv,11.8,16.3187,0.723096
input/xl_6.csv,15.1,11.2654,1.34039
input/xl_6.csv,0.4,1.12654,0.35507
input/xl_6.csv,10.9,8.57778,1.27072
input/xl_6.csv,0.1,0.90123,0.110959
input/xl_6.csv,7.2,5.64878,1.27461
input/xl_6.csv,0.7,1.44841,0.48329
input/xl_6.csv,17.8,17.8,1
input/xl_6.csv,12.2,6.66267,1.8311
input/xl_6.csv,5.1,4.02335,1.2676
input/xl_6.csv,3.8,4.20038,0.904681
input/xl_6.csv,1.8,2.57494,0.699044
input/xl_6.csv,10.1,6.83969,1.47667
input/xl_6.csv,0.1,3.60492,0.0277399
input/xl_6.csv,3,4.66709,0.642799
input/xl_6.csv,4.6,3.05775,1.50438
input/xl_6.csv,2.7,2.25308,1.19836
input/xl_6.csv,0.4,1.68981,0.236713
input/xl_6.csv,0.5,1.35185,0.369865
input/xl_6.csv,0.2,2.07605,0.0963369
input/xl_6.csv,12.3,6.75923,1.81973
input/xl_6.csv,0.1,2.60713,0.0383563
input/xl_6.csv,0.8,2.30136,0.347621
input/xl_6.csv,3.2,3.70148,0.864519
input/xl_6.csv,0.1,1.97949,0.0505181
input/xl_6.csv,0.3,2.02777,0.147946
input/xl_6.csv,0.2,1.2231,0.163519
input/xl_6.csv,0.2,1.04607,0.191192
input/xl_6.csv,1.4,2.09214,0.669171
input/xl_6.csv,0.8,1.12654,0.71014
input/xl_6.csv,1.8,2.38182,0.755724
input/xl_6.csv,0.5,6.14768,0.0813315
input/xl_6.csv,0.6,2.73588,0.219308
input/xl_6.csv,0.1,1.93121,0.0517811
input/xl_6.csv,2.5,1.93121,1.29453
input/xl_6.csv,2.3,2.73588,0.840681
input/xl_6.csv,9.9,5.72925,1.72797
input/xl_6.csv,2.7,4.29694,0.628354
input/xl_6.csv,2.8,3.37961,0.828497
input/xl_6.csv,0.1,1.44841,0.0690414
input/xl_6.csv,2.2,4.6349,0.47466
input/xl_6.csv,2.9,2.41401,1.20132
input/xl_6.csv,0.6,5.18207,0.115784
input/xl_6.csv,1.5,3.02556,0.495776
input/xl_6.csv,2.8,3.05775,0.915707
input/xl_6.csv,0.5,0.85295,0.586201
input/xl_6.csv,0.3,0.80467,0.372824
input/xl_6.csv,14.1,10.4446,1.34998
