archivo,d_ij,d_t,ratio
input/xl_6.csv,1.3,3.76586,0.345207
input/xl_6.csv,0.8,3.25087,0.246088
input/xl_6.csv,5.8,1.07826,5.37905
input/xl_6.csv,4.3,3.70148,1.1617
input/xl_6.csv,4.8,5.40738,0.887675
input/xl_6.csv,11.1,3.70148,2.9988
input/xl_6.csv,1.1,2.25308,0.488221
input/xl_6.csv,0.7,2.09214,0.334585
input/xl_6.csv,3.2,2.25308,1.42028
input/xl_6.csv,4.9,3.26696,1.49987
input/xl_6.csv,1.3,1.97949,0.656735
input/xl_6.csv,8.5,0.820763,10.3562
input/xl_6.csv,6.5,2.4301,2.67478
input/xl_6.csv,1.1,2.25308,0.488221
input/xl_6.csv,3,2.57494,1.16507
input/xl_6.csv,0.2,3.79804,0.0526587
input/xl_6.csv,0.4,6.83969,0.0584821
input/xl_6.csv,0.3,6.51783,0.0460276
input/xl_6.csv,0.9,2.30136,0.391074
input/xl_6.csv,0.6,1.97949,0.303109
input/xl_6.csv,1.4,2.96119,0.472784
input/xl_6.csv,2,3.58883,0.557285
input/xl_6.csv,1.6,12.231,0.130815
input/xl_6.csv,0.1,2.02777,0.0493153
input/xl_6.csv,0.1,0.1,1
input/xl_6.csv,0.3,0.80467,0.372824
input/xl_6.csv,0.6,2.26917,0.264414
input/xl_6.csv,1,2.1887,0.456892
input/xl_6.csv,0.4,3.37961,0.118357
input/xl_6.csv,10.8,2.65541,4.06717
input/xl_6.csv,0.4,1.2231,0.327038
input/xl_6.csv,6.5,3.21868,2.01946
input/xl_6.csv,4,4.82802,0.828497
input/xl_6.csv,5.4,12.231,0.441502
input/xl_6.csv,3.3,9.0123,0.366166
input/xl_6.csv,0.6,1.68981,0.35507
input/xl_6.csv,4.1,1.68981,2.42631
input/xl_6.csv,1.1,2.22089,0.495297
input/xl_6.csv,0.5,3.1704,0.157709
input/xl_6.csv,2.5,4.32912,0.577484
input/xl_6.csv,1,1.57715,0.634054
input/xl_6.csv,1.9,5.31082,0.35776
input/xl_6.csv,1.1,17.059,0.0644821
input/xl_6.csv,1.2,2.76806,0.433516
input/xl_6.csv,3.4,1.44841,2.34741
input/xl_6.csv,1.6,4.29694,0.372358
input/xl_6.csv,13.6,0.80467,16.9013
input/xl_6.csv,1.4,1.60934,0.869922
input/xl_6.csv,0.1,3.05775,0.0327038
input/xl_6.csv,14.1,4.86021,2.90111
input/xl_6.csv,0.9,2.02777,0.443838
input/xl_6.csv,3.4,1.9473,1.74601
input/xl_6.csv,0,4.97286,0
input/xl_6.csv,2.7,1.28747,2.09713
input/xl_6.csv,2.1,3.58883,0.585149
input/xl_6.csv,0.4,1.89902,0.210635
input/xl_6.csv,1.2,1.97949,0.606217
input/xl_6.csv,3.2,1.44841,2.20933
input/xl_6.csv,0,13.6794,0
input/xl_6.csv,1.9,1.62543,1.16892
input/xl_6.csv,1.9,3.21868,0.590304
input/xl_6.csv,2.4,1.44841,1.65699
input/xl_6.csv,5.3,0.80467,6.58655
input/xl_6.csv,7.4,1.77027,4.18014
input/xl_6.csv,2.5,3.00947,0.830712
input/xl_6.csv,0.6,6.67876,0.089837
input/xl_6.csv,0.6,4.1521,0.144505
input/xl_6.csv,2.9,8.69044,0.3337
input/xl_6.csv,6,2.6715,2.24593
input/xl_6.csv,0.8,0.981697,0.814915
input/xl_6.csv,2,2.26917,0.88138
input/xl_6.csv,0.7,1.77027,0.395419
input/xl_6.csv,3.9,1.60934,2.42335
input/xl_6.csv,0.8,2.6715,0.299457
input/xl_6.csv,0.1,4.02335,0.0248549
input/xl_6.csv,2.8,3.37961,0.828497
input/xl_6.csv,0.4,1.93121,0.207124
input/xl_6.csv,0.9,5.79362,0.155343
input/xl_6.csv,3.5,2.4301,1.44027
input/xl_6.csv,0.2,1.44841,0.138083
input/xl_6.csv,0.6,1.44841,0.414248
input/xl_6.csv,0.5,1.28747,0.388358
input/xl_6.csv,1.4,1.77027,0.790838
input/xl_6.csv,0.6,1.28747,0.46603
input/xl_6.csv,2.5,1.65762,1.50819
input/xl_6.csv,0.7,0.80467,0.869922
input/xl_6.csv,0.5,5.14989,0.0970895
input/xl_6.csv,0.1,17.5418,0.00570067
input/xl_6.csv,1.1,1.43231,0.767989
input/xl_6.csv,2.5,1.86683,1.33917
input/xl_6.csv,1.2,3.70148,0.324194
input/xl_6.csv,2.8,0.90123,3.10686
input/xl_6.csv,2.3,8.69044,0.264659
input/xl_6.csv,0.3,1.60934,0.186412
input/xl_6.csv,3,6.93626,0.43251
input/xl_6.csv,0.7,1.93121,0.362467
input/xl_6.csv,5.1,2.41401,2.11267
input/xl_6.csv,5.7,0.997791,5.71262
input/xl_6.csv,1,3.21868,0.310686
input/xl_7.csv,13.2,0.933417,14.1416
input/xl_7.csv,0.5,1.28747,0.388358
input/xl_7.csv,6.5,2.04386,3.18025
input/xl_7.csv,0.6,1.44841,0.414248
input/xl_7.csv,1.3,1.07826,1.20565
input/xl_7.csv,8.5,12.0701,0.704222
input/xl_7.csv,6.8,2.89681,2.34741
input/xl_7.csv,13.2,3.05775,4.31691
input/xl_7.csv,14.8,1.59325,9.28921
input/xl_7.csv,4.8,0.659829,7.27461
input/xl_7.csv,4.4,9.92963,0.443118
input/xl_7.csv,2.1,4.44178,0.472784
input/xl_7.csv,16,1.4645,10.9252
input/xl_7.csv,1.7,4.98895,0.340753
input/xl_7.csv,14.2,2.76806,5.12994
input/xl_7.csv,3.1,2.52666,1.22691
input/xl_7.csv,13.2,2.62322,5.03198
input/xl_7.csv,3.2,4.84411,0.660596
input/xl_7.csv,8.1,3.76586,2.15091
input/xl_7.csv,0.2,1.86683,0.107133
input/xl_7.csv,0.2,4.18428,0.0477979
input/xl_7.csv,3.2,1.28747,2.48549
input/xl_7.csv,8,7.93405,1.00831
input/xl_7.csv,1.9,1.41622,1.3416
input/xl_7.csv,0.6,14.999,0.0400025
input/xl_7.csv,1.1,3.29915,0.33342
input/xl_7.csv,4.6,1.67371,2.74838
input/xl_7.csv,2.4,1.91511,1.25319
input/xl_7.csv,16,1.44841,11.0466
input/xl_7.csv,4.1,3.13821,1.30648
input/xl_7.csv,0.5,1.51278,0.330517
input/xl_7.csv,0.9,1.33575,0.673778
input/xl_7.csv,13.1,1.7059,7.67923
input/xl_7.csv,4.9,1.40013,3.49969
input/xl_7.csv,1.2,0.321868,3.72824
input/xl_7.csv,7.7,2.57494,2.99036
input/xl_7.csv,1.9,1.67371,1.1352
input/xl_7.csv,2.2,0.788577,2.78984
input/xl_7.csv,3,2.09214,1.43394
input/xl_7.csv,1.6,2.89681,0.552331
input/xl_7.csv,0.9,2.51057,0.358484
input/xl_7.csv,0.7,7.24203,0.096658
input/xl_7.csv,1.2,14.4197,0.0832196
input/xl_7.csv,0.5,7.72483,0.0647263
input/xl_7.csv,0.5,1.99558,0.250554
input/xl_7.csv,2.9,1.09435,2.64997
input/xl_7.csv,0.5,0.80467,0.621373
input/xl_7.csv,1,2.99337,0.334071
input/xl_7.csv,1.6,1.80246,0.887675
input/xl_7.csv,2.1,5.34301,0.393037
input/xl_7.csv,1.1,4.98895,0.220487
input/xl_7.csv,2.7,0.80467,3.35541
input/xl_7.csv,2.8,2.25308,1.24275
input/xl_7.csv,0.5,2.14042,0.233599
input/xl_7.csv,6.4,1.15872,5.52331
input/xl_7.csv,0.6,0.643736,0.932059
input/xl_7.csv,2.4,2.41401,0.994196
input/xl_7.csv,0.5,6.08331,0.0821922
input/xl_7.csv,0.6,0.75639,0.793242
input/xl_7.csv,3.1,2.15652,1.4375
input/xl_7.csv,2.6,1.93121,1.34631
input/xl_7.csv,3.9,1.33575,2.9197
input/xl_7.csv,11.7,3.21868,3.63503
input/xl_7.csv,0.8,5.63269,0.142028
input/xl_7.csv,2.4,3.50836,0.68408
input/xl_7.csv,0.2,1.93121,0.103562
input/xl_7.csv,8.8,2.73588,3.21652
input/xl_7.csv,1.3,2.57494,0.504865
input/xl_7.csv,1.3,1.75418,0.741087
input/xl_7.csv,1.3,5.00505,0.259738
input/xl_7.csv,0.3,2.25308,0.133151
input/xl_7.csv,0.3,4.18428,0.0716969
input/xl_7.csv,0.4,1.01388,0.394522
input/xl_7.csv,3.7,0.563269,6.5688
input/xl_7.csv,1,4.81193,0.207817
input/xl_7.csv,0.4,17.7027,0.0225954
input/xl_7.csv,0.7,2.57494,0.271851
input/xl_7.csv,0.5,3.86242,0.129453
input/xl_7.csv,6.1,3.33133,1.8311
input/xl_7.csv,16.5,3.05775,5.39613
input/xl_7.csv,0.8,4.58662,0.17442
input/xl_7.csv,4.7,5.87409,0.800124
input/xl_7.csv,0.9,2.55885,0.35172
input/xl_7.csv,0.9,1.77027,0.508396
input/xl_7.csv,1.2,2.83244,0.423663
input/xl_7.csv,6.2,1.77027,3.50228
input/xl_7.csv,0.9,5.50394,0.163519
input/xl_7.csv,1,7.11328,0.140582
input/xl_7.csv,7.4,1.28747,5.7477
input/xl_7.csv,1.6,1.43231,1.11707
input/xl_7.csv,0.9,3.37961,0.266303
input/xl_7.csv,0.7,7.5639,0.0925449
input/xl_7.csv,2.6,0.70811,3.67175
input/xl_7.csv,2.8,1.2231,2.28927
input/xl_7.csv,1.8,7.38687,0.243676
input/xl_7.csv,1.4,10.4607,0.133834
input/xl_7.csv,1.9,1.12654,1.68658
input/xl_7.csv,4.5,5.1177,0.879301
input/xl_7.csv,0.1,1.85074,0.0540324
input/xl_7.csv,1.9,1.60934,1.18061
input/xl_7.csv,1.3,1.99558,0.651439
input/xl_7.csv,2.7,1.28747,2.09713
input/xl_7.csv,4.9,0.595456,8.22899
input/xl_7.csv,3.8,10.7504,0.353476
input/xl_7.csv,0.1,0.80467,0.124275
input/xl_7.csv,1,11.2332,0.0890219
input/xl_7.csv,0.4,5.98674,0.0668143
input/xl_7.csv,5.3,2.10824,2.51395
input/xl_7.csv,2.3,3.05775,0.752188
input/xl_7.csv,5,2.09214,2.3899
input/xl_7.csv,0.5,1.57715,0.317027
input/xl_7.csv,1.1,5.31082,0.207124
input/xl_7.csv,0.5,5.95456,0.0839693
input/xl_7.csv,0.6,1.44841,0.414248
input/xl_7.csv,1.2,0.0160934,74.5647
input/xl_7.csv,3.9,1.75418,2.22326
input/xl_7.csv,0.1,1.7059,0.0586201
input/xl_7.csv,7.1,9.81697,0.723237
input/xl_7.csv,1.2,3.54055,0.338931
input/xl_7.csv,0.6,0.643736,0.932059
input/xl_7.csv,0.4,1.62543,0.246088
input/xl_7.csv,0.7,0.965604,0.724935
input/xl_7.csv,2,2.57494,0.776716
input/xl_7.csv,1.5,4.84411,0.309654
input/xl_7.csv,0.7,2.38182,0.293893
input/xl_7.csv,1,8.0467,0.124275
input/xl_7.csv,2.9,9.49511,0.30542
input/xl_7.csv,0.3,2.73588,0.109654
input/xl_7.csv,0,4.98895,0
input/xl_7.csv,13.8,0.965604,14.2916
input/xl_7.csv,2.5,5.45566,0.458239
input/xl_7.csv,1.5,3.31524,0.452456
input/xl_7.csv,8.5,31.5431,0.269473
input/xl_7.csv,2.8,4.21647,0.664062
input/xl_7.csv,0.2,1.77027,0.112977
input/xl_7.csv,2.7,5.31082,0.508396
input/xl_7.csv,8,1.93121,4.14248
input/xl_7.csv,3.9,1.60934,2.42335
input/xl_7.csv,0.4,1.60934,0.248549
input/xl_7.csv,0.3,1.36794,0.219308
input/xl_7.csv,3.9,3.70148,1.05363
input/xl_7.csv,2.2,4.18428,0.525777
input/xl_7.csv,0.8,4.21647,0.189732
input/xl_7.csv,0.7,3.86242,0.181234
input/xl_7.csv,1.7,2.41401,0.704222
input/xl_7.csv,3.7,1.77027,2.09007
input/xl_7.csv,1.4,3.29915,0.424352
input/xl_7.csv,2.7,1.44841,1.86412
input/xl_7.csv,0.1,1.28747,0.0776716
input/xl_7.csv,0.1,5.72925,0.0174543
input/xl_7.csv,1.7,1.83465,0.926608
input/xl_7.csv,0.7,0.981697,0.713051
input/xl_7.csv,10.5,1.77027,5.93129
input/xl_7.csv,0.6,3.05775,0.196223
input/xl_7.csv,3.8,7.24203,0.524715
input/xl_7.csv,4.3,8.36857,0.513827
input/xl_7.csv,13.4,1.80246,7.43428
input/xl_7.csv,0.5,4.66709,0.107133
input/xl_7.csv,0.4,3.60492,0.110959
input/xl_7.csv,1.2,1.77027,0.677861
input/xl_7.csv,3.2,1.35185,2.36713
input/xl_7.csv,3.3,1.27138,2.59561
input/xl_7.csv,3.3,0.965604,3.41755
input/xl_7.csv,0.8,5.06942,0.157809
input/xl_7.csv,1.8,3.04165,0.591784
input/xl_7.csv,0.1,5.05333,0.0197889
input/xl_7.csv,0.1,6.74313,0.0148299
input/xl_7.csv,0.1,5.40738,0.0184932
input/xl_7.csv,3,0.482802,6.21373
input/xl_7.csv,0.2,1.93121,0.103562
input/xl_7.csv,4,1.49669,2.67257
input/xl_7.csv,0.1,4.92458,0.0203063
input/xl_7.csv,3.3,1.97949,1.6671
input/xl_7.csv,0,1.59325,0
input/xl_7.csv,1,16.544,0.0604448
input/xl_7.csv,3.2,4.44178,0.720432
input/xl_7.csv,1.3,0.80467,1.61557
input/xl_7.csv,0.4,0.90123,0.443838
input/xl_7.csv,1.9,2.73588,0.694475
input/xl_7.csv,0.4,1.77027,0.225954
input/xl_7.csv,0.1,2.73588,0.0365513
input/xl_7.csv,2.2,0.820763,2.68043
input/xl_7.csv,4.8,2.73588,1.75446
input/xl_7.csv,0.2,7.065,0.0283086
input/xl_7.csv,1.4,5.32692,0.262816
input/xl_7.csv,1.1,3.81414,0.288401
input/xl_7.csv,10.2,4.52225,2.25552
input/xl_7.csv,2.2,9.47901,0.232092
input/xl_7.csv,0.2,0.885137,0.225954
input/xl_7.csv,0.1,2.89681,0.0345207
input/xl_7.csv,1,4.98895,0.200443
input/xl_7.csv,1,1.4645,0.682827
input/xl_7.csv,0.8,11.4263,0.0700138
input/xl_7.csv,7.7,18.7971,0.409638
input/xl_7.csv,1.5,2.05996,0.728171
input/xl_7.csv,1.8,1.93121,0.932059
input/xl_7.csv,0.2,2.39792,0.0834057
input/xl_7.csv,2.1,2.4462,0.858475
input/xl_7.csv,1.5,2.73588,0.54827
input/xl_7.csv,0.4,2.86463,0.139634
input/xl_7.csv,0.1,2.28526,0.0437586
input/xl_7.csv,0.5,2.6876,0.18604
input/xl_7.csv,8.8,2.49448,3.52779
input/xl_7.csv,0.3,0.965604,0.310686
input/xl_7.csv,4,1.93121,2.07124
input/xl_7.csv,3.3,2.80025,1.17847
input/xl_7.csv,0.4,3.18649,0.12553
input/xl_7.csv,2.6,3.31524,0.784257
input/xl_7.csv,1.4,0.869044,1.61097
input/xl_7.csv,3,2.22089,1.35081
input/xl_7.csv,3.6,3.05775,1.17734
input/xl_7.csv,1.1,2.52666,0.435357
input/xl_7.csv,0.1,6.74313,0.0148299
input/xl_7.csv,1.3,10.1388,0.12822
input/xl_7.csv,0.1,2.09214,0.0477979
input/xl_7.csv,1.5,1.77027,0.847326
input/xl_7.csv,6.2,4.34522,1.42686
input/xl_7.csv,4.1,0.643736,6.36907
input/xl_7.csv,1.3,1.19091,1.0916
input/xl_7.csv,0.2,1.38403,0.144505
input/xl_7.csv,1.2,3.86242,0.310686
input/xl_7.csv,0.4,3.54055,0.112977
input/xl_7.csv,1.1,1.12654,0.976443
input/xl_7.csv,7,3.99116,1.75387
input/xl_7.csv,1.1,0.869044,1.26576
input/xl_7.csv,15.1,5.00505,3.01695
input/xl_7.csv,1.9,2.14042,0.887675
input/xl_7.csv,1.3,2.73588,0.475167
input/xl_7.csv,14,1.93121,7.24935
input/xl_7.csv,2.1,2.84853,0.737222
input/xl_7.csv,2.1,4.82802,0.434961
input/xl_7.csv,5.7,2.30136,2.4768
input/xl_7.csv,10.7,3.86242,2.77029
input/xl_7.csv,6.5,1.33575,4.86617
input/xl_7.csv,3.6,1.44841,2.48549
input/xl_7.csv,3.5,1.59325,2.19677
input/xl_7.csv,10.8,4.81193,2.24442
input/xl_7.csv,0.4,6.27643,0.0637305
input/xl_7.csv,2.1,0.917324,2.28927
input/xl_7.csv,1,1.91511,0.522162
input/xl_7.csv,6,5.31082,1.12977
input/xl_7.csv,1,1.60934,0.621373
input/xl_7.csv,1.9,4.07163,0.466644
input/xl_7.csv,3.9,1.40013,2.78546
input/xl_7.csv,1.1,0.627643,1.75259
input/xl_7.csv,4.3,2.60713,1.64932
input/xl_7.csv,0.3,2.6715,0.112296
input/xl_7.csv,0.1,1.17482,0.0851196
input/xl_7.csv,0.3,3.50836,0.08551
input/xl_7.csv,1,2.52666,0.395779
input/xl_7.csv,2.2,1.60934,1.36702
input/xl_7.csv,1.8,6.50173,0.276849
input/xl_7.csv,5,3.73367,1.33917
input/xl_7.csv,0.4,2.30136,0.173811
input/xl_7.csv,10.7,5.79362,1.84686
input/xl_7.csv,0.3,2.62322,0.114363
input/xl_7.csv,0.6,0.482802,1.24275
input/xl_7.csv,3.3,1.57715,2.09238
input/xl_7.csv,1.5,0.482802,3.10686
input/xl_7.csv,4.5,3.25087,1.38425
input/xl_7.csv,0.5,2.97728,0.167939
input/xl_7.csv,0.7,3.44399,0.203253
input/xl_7.csv,0.4,2.33354,0.171413
input/xl_7.csv,2.8,2.12433,1.31806
input/xl_7.csv,2.2,9.49511,0.231698
input/xl_7.csv,1.6,2.25308,0.71014
input/xl_7.csv,2.7,2.25308,1.19836
input/xl_7.csv,0.3,4.18428,0.0716969
input/xl_7.csv,13.5,2.46229,5.4827
input/xl_7.csv,4.9,4.77974,1.02516
input/xl_7.csv,0.1,8.03061,0.0124524
input/xl_7.csv,8.7,2.55885,3.39996
input/xl_7.csv,1,8.36857,0.119495
input/xl_7.csv,1.9,7.57999,0.25066
input/xl_7.csv,0.9,0.788577,1.1413
input/xl_7.csv,0.3,3.95898,0.0757772
input/xl_7.csv,5.9,3.54055,1.66641
input/xl_7.csv,1.1,1.77027,0.621373
input/xl_7.csv,1,0.337961,2.95892
input/xl_7.csv,1.8,2.57494,0.699044
input/xl_7.csv,2,0.482802,4.14248
input/xl_7.csv,2.4,0.643736,3.72824
input/xl_7.csv,0,1.62543,0
input/xl_7.csv,0.9,1.60934,0.559235
input/xl_7.csv,3.7,7.40296,0.4998
input/xl_7.csv,1.4,4.02335,0.347969
input/xl_7.csv,10,2.31745,4.31509
input/xl_7.csv,0.6,1.60934,0.372824
input/xl_7.csv,1.9,4.08772,0.464806
input/xl_7.csv,1.4,1.30357,1.07398
input/xl_7.csv,3.1,1.36794,2.26618
input/xl_7.csv,1.9,8.91574,0.213106
input/xl_7.csv,10.3,2.91291,3.53599
input/xl_7.csv,5.1,2.1887,2.33015
input/xl_7.csv,0.4,3.86242,0.103562
input/xl_7.csv,0.1,2.89681,0.0345207
input/xl_7.csv,1,0.836857,1.19495
input/xl_7.csv,6.4,0.321868,19.8839
input/xl_7.csv,1.5,2.89681,0.517811
input/xl_7.csv,1.3,3.21868,0.403892
input/xl_7.csv,0.6,4.82802,0.124275
input/xl_7.csv,0.1,4.18428,0.023899
input/xl_7.csv,1.8,2.55885,0.703441
input/xl_7.csv,7.9,0.482802,16.3628
input/xl_7.csv,8.3,3.21868,2.5787
input/xl_7.csv,2.3,3.63711,0.63237
input/xl_7.csv,0.8,11.2654,0.071014
input/xl_7.csv,0.2,1.12654,0.177535
input/xl_7.csv,0.2,2.2048,0.0907113
input/xl_7.csv,2.9,0.321868,9.0099
input/xl_7.csv,4.6,5.45566,0.843161
input/xl_7.csv,9.6,9.33417,1.02848
input/xl_7.csv,0.1,1.77027,0.0564884
input/xl_7.csv,7.8,0.869044,8.97538
input/xl_7.csv,1.3,1.77027,0.73435
input/xl_7.csv,6.4,2.57494,2.48549
input/xl_7.csv,1,1.30357,0.767127
input/xl_7.csv,1.5,4.66709,0.3214
input/xl_7.csv,4,1.56106,2.56236
input/xl_7.csv,0.5,2.17261,0.230138
input/xl_7.csv,1.8,1.62543,1.1074
input/xl_7.csv,1.9,1.93121,0.98384
input/xl_7.csv,4,1.44841,2.76166
input/xl_7.csv,14,3.33133,4.20252
input/xl_7.csv,1.4,2.78416,0.502845
input/xl_7.csv,0.6,11.4102,0.0525844
input/xl_7.csv,0.7,4.02335,0.173984
input/xl_7.csv,1,3.95898,0.252591
input/xl_7.csv,0.4,2.84853,0.140423
input/xl_7.csv,0.7,2.25308,0.310686
input/xl_7.csv,0.1,1.17482,0.0851196
input/xl_7.csv,0.4,3.39571,0.117796
input/xl_7.csv,0.7,4.18428,0.167293
input/xl_7.csv,0.7,1.25529,0.557642
input/xl_7.csv,0.4,7.59608,0.0526587
input/xl_7.csv,1.1,2.89681,0.379728
input/xl_7.csv,0.9,6.75923,0.133151
input/xl_7.csv,1.2,0.482802,2.48549
input/xl_7.csv,1,5.95456,0.167939
input/xl_7.csv,0.9,2.25308,0.399454
input/xl_7.csv,1.8,0.772483,2.33015
input/xl_7.csv,2.7,11.6838,0.231089
input/xl_7.csv,0.9,4.3774,0.205601
input/xl_7.csv,1.3,0.981697,1.32424
input/xl_7.csv,9.8,4.02335,2.43578
input/xl_7.csv,0.7,1.57715,0.443838
input/xl_7.csv,0.2,4.45787,0.0448645
input/xl_7.csv,1.6,2.73588,0.584821
input/xl_7.csv,4,5.68097,0.704105
input/xl_7.csv,3.7,2.31745,1.59658
input/xl_7.csv,0.5,6.30861,0.0792567
input/xl_7.csv,1,5.14989,0.194179
input/xl_7.csv,4.5,3.6693,1.22639
input/xl_7.csv,5.5,2.52666,2.17678
input/xl_7.csv,0.2,1.06216,0.188295
input/xl_7.csv,2.9,0.482802,6.0066
input/xl_7.csv,1.5,3.05775,0.490557
input/xl_7.csv,1.6,5.63269,0.284056
input/xl_7.csv,2.6,3.70148,0.702421
input/xl_7.csv,0.8,1.54497,0.517811
input/xl_7.csv,3.2,2.46229,1.2996
input/xl_7.csv,0.2,2.38182,0.0839693
input/xl_7.csv,0.1,13.2127,0.00756849
input/xl_7.csv,1.9,0.981697,1.93542
input/xl_7.csv,2.2,2.94509,0.747005
input/xl_7.csv,1.2,12.3919,0.0968373
input/xl_7.csv,4.7,11.3458,0.414248
input/xl_7.csv,1.5,0.659829,2.27331
input/xl_7.csv,4.7,1.41622,3.3187
input/xl_7.csv,0.3,3.54055,0.0847326
input/xl_7.csv,0.3,2.25308,0.133151
input/xl_7.csv,4.2,1.7059,2.46204
input/xl_7.csv,0.8,3.37961,0.236713
input/xl_7.csv,2.4,6.69485,0.358484
input/xl_7.csv,2.4,9.06058,0.264884
input/xl_7.csv,4.3,0.0321868,133.595
input/xl_7.csv,2.1,0.482802,4.34961
input/xl_7.csv,3.2,4.18428,0.764766
input/xl_7.csv,2,2.17261,0.920552
input/xl_7.csv,4,3.70148,1.08065
input/xl_7.csv,1.6,3.21868,0.497098
input/xl_7.csv,2.6,5.31082,0.489566
input/xl_7.csv,0.1,2.39792,0.0417029
input/xl_7.csv,0.2,0.965604,0.207124
input/xl_7.csv,0.8,10.847,0.0737534
input/xl_7.csv,1.6,0.482802,3.31399
input/xl_7.csv,1,3.86242,0.258905
input/xl_7.csv,14.5,2.89681,5.0055
input/xl_7.csv,1,5.21426,0.191782
input/xl_7.csv,6.2,1.28747,4.81564
input/xl_7.csv,3.7,6.59829,0.560751
input/xl_7.csv,5.4,5.06942,1.06521
input/xl_7.csv,13.2,20.8892,0.631904
input/xl_7.csv,1.4,1.99558,0.70155
input/xl_7.csv,4.4,3.21868,1.36702
input/xl_7.csv,13.2,14.3714,0.91849
input/xl_7.csv,1,3.21868,0.310686
input/xl_7.csv,0.2,8.99621,0.0222316
input/xl_7.csv,2.3,6.21205,0.370248
input/xl_7.csv,3.7,2.25308,1.6422
input/xl_7.csv,3.2,9.10886,0.351306
input/xl_7.csv,1.7,2.15652,0.788309
input/xl_7.csv,2.3,2.25308,1.02083
input/xl_7.csv,8.4,5.72925,1.46616
input/xl_7.csv,0.7,1.23919,0.564884
input/xl_7.csv,0.9,6.42127,0.140159
input/xl_7.csv,0,2.22089,0
input/xl_7.csv,1.7,1.44841,1.1737
input/xl_7.csv,16.3,1.77027,9.20761
input/xl_7.csv,0.3,2.55885,0.11724
input/xl_7.csv,4.5,1.15872,3.88358
input/xl_7.csv,0.6,1.77027,0.338931
input/xl_7.csv,10.8,1.36794,7.89509
input/xl_7.csv,0.9,3.70148,0.243146
input/xl_7.csv,0.8,2.52666,0.316623
input/xl_7.csv,0.1,4.66709,0.0214266
input/xl_7.csv,0.3,6.27643,0.0477979
input/xl_7.csv,2.7,2.73588,0.986886
input/xl_7.csv,2.4,1.78637,1.34351
input/xl_7.csv,0.8,2.73588,0.292411
input/xl_7.csv,1.1,1.81855,0.604876
input/xl_7.csv,1.4,1.44841,0.96658
input/xl_7.csv,12.8,2.09214,6.11813
input/xl_7.csv,7.3,1.57715,4.62859
input/xl_7.csv,2.5,1.60934,1.55343
input/xl_7.csv,0.5,1.04607,0.477979
input/xl_7.csv,1.8,1.17482,1.53215
input/xl_7.csv,0.7,5.16598,0.135502
input/xl_7.csv,1.7,3.13821,0.54171
input/xl_7.csv,4.2,2.99337,1.4031
input/xl_7.csv,0.2,2.89681,0.0690414
input/xl_7.csv,3.8,1.68981,2.24878
input/xl_7.csv,3.3,2.73588,1.20619
input/xl_7.csv,1.1,1.77027,0.621373
input/xl_7.csv,5.5,0.997791,5.51218
input/xl_7.csv,0.6,0.6,1
input/xl_7.csv,3.6,2.10824,1.70759
input/xl_7.csv,1.3,0.965604,1.34631
input/xl_7.csv,0.6,2.929,0.204848
input/xl_7.csv,1.2,2.22089,0.540324
input/xl_7.csv,4.5,4.50615,0.998635
input/xl_7.csv,1.2,1.44841,0.828497
input/xl_7.csv,2.5,2.09214,1.19495
input/xl_7.csv,1.3,0.740296,1.75605
input/xl_7.csv,0.2,1.44841,0.138083
input/xl_7.csv,4,3.54055,1.12977
input/xl_7.csv,0.5,0.949511,0.526587
input/xl_7.csv,13.6,2.41401,5.63378
input/xl_7.csv,10.7,1.77027,6.04426
input/xl_7.csv,3.3,0.482802,6.8351
input/xl_7.csv,3.4,4.07163,0.835046
input/xl_7.csv,1.4,6.21205,0.225368
input/xl_7.csv,3.7,2.31745,1.59658
input/xl_7.csv,3.5,3.54055,0.988548
input/xl_7.csv,0.3,2.30136,0.130358
input/xl_7.csv,0.3,2.70369,0.110959
input/xl_7.csv,1.8,1.12654,1.59782
input/xl_7.csv,0.3,3.25087,0.0922831
input/xl_7.csv,2.3,2.41401,0.952772
input/xl_7.csv,1.8,1.44841,1.24275
input/xl_7.csv,1.5,1.44841,1.03562
input/xl_7.csv,0.2,1.44841,0.138083
input/xl_7.csv,12,2.52666,4.74935
input/xl_7.csv,0,6.92016,0
input/xl_7.csv,2,3.54055,0.564884
input/xl_7.csv,2.9,4.16819,0.695746
input/xl_7.csv,1.5,0.80467,1.86412
input/xl_7.csv,1.6,1.44841,1.10466
input/xl_7.csv,2.4,1.59325,1.50636
input/xl_7.csv,0.7,1.04607,0.669171
input/xl_7.csv,1.9,1.2231,1.55343
input/xl_7.csv,1.7,0.965604,1.76056
input/xl_7.csv,3.8,1.36794,2.7779
input/xl_7.csv,2.3,6.30861,0.364581
input/xl_7.csv,0.5,2.25308,0.221919
input/xl_7.csv,9.9,0.627643,15.7733
input/xl_7.csv,0.6,1.09435,0.54827
input/xl_7.csv,0.8,3.63711,0.219955
input/xl_7.csv,1.5,1.93121,0.776716
input/xl_7.csv,13.1,2.31745,5.65277
input/xl_7.csv,0.5,1.25529,0.398316
input/xl_7.csv,2.6,0.547176,4.75167
input/xl_7.csv,2.7,5.87409,0.459646
input/xl_7.csv,0.3,2.09214,0.143394
input/xl_7.csv,0.3,1.48059,0.202622
input/xl_7.csv,3.4,4.79583,0.708949
input/xl_7.csv,2.8,1.93121,1.44987
